#timestamp tx ty tz qx qy qz qw
1403715295.692142963 0.498759000 0.109008000 1.327867000 0.765138000 -0.276908000 0.551359000 0.184105000
1403715295.697143078 0.497975000 0.108999000 1.327101000 0.765211000 -0.276278000 0.551664000 0.183835000
1403715295.702142954 0.497140000 0.108832000 1.326284000 0.765461000 -0.275800000 0.551672000 0.183471000
1403715295.707143307 0.496354000 0.108796000 1.325468000 0.765588000 -0.275219000 0.551861000 0.183245000
1403715295.712142944 0.495574000 0.108780000 1.324631000 0.765708000 -0.274589000 0.552103000 0.182964000
1403715295.717143059 0.494802000 0.108787000 1.323774000 0.765902000 -0.273933000 0.552276000 0.182615000
1403715295.722143173 0.494034000 0.108810000 1.322906000 0.766093000 -0.273259000 0.552473000 0.182226000
1403715295.727143288 0.493262000 0.108836000 1.322027000 0.766253000 -0.272616000 0.552698000 0.181838000
1403715295.732142925 0.492485000 0.108860000 1.321132000 0.766375000 -0.271991000 0.552939000 0.181527000
1403715295.737143040 0.491704000 0.108889000 1.320224000 0.766497000 -0.271394000 0.553151000 0.181262000
1403715295.742143154 0.490922000 0.108932000 1.319304000 0.766596000 -0.270771000 0.553399000 0.181019000
1403715295.747143030 0.490154000 0.108993000 1.318368000 0.766678000 -0.270099000 0.553706000 0.180737000
1403715295.752142906 0.489352000 0.108912000 1.317370000 0.766997000 -0.269467000 0.553730000 0.180240000
1403715295.757143021 0.488594000 0.108987000 1.316386000 0.767139000 -0.268739000 0.554033000 0.179794000
1403715295.762143135 0.487829000 0.109074000 1.315371000 0.767312000 -0.268062000 0.554284000 0.179295000
1403715295.767143011 0.487053000 0.109159000 1.314332000 0.767435000 -0.267438000 0.554566000 0.178825000
1403715295.772142887 0.486266000 0.109244000 1.313279000 0.767566000 -0.266927000 0.554774000 0.178383000
1403715295.777143240 0.485476000 0.109342000 1.312208000 0.767685000 -0.266466000 0.554984000 0.177910000
1403715295.782143354 0.484691000 0.109458000 1.311125000 0.767785000 -0.265979000 0.555254000 0.177364000
1403715295.787142992 0.483915000 0.109599000 1.310052000 0.767908000 -0.265435000 0.555536000 0.176766000
1403715295.792143106 0.483148000 0.109758000 1.308992000 0.767980000 -0.264817000 0.555927000 0.176152000
1403715295.797143221 0.482382000 0.109926000 1.307945000 0.768038000 -0.264196000 0.556340000 0.175528000
1403715295.802143097 0.481563000 0.109919000 1.306865000 0.768206000 -0.263648000 0.556578000 0.174844000
1403715295.807142973 0.480786000 0.110050000 1.305829000 0.768214000 -0.263068000 0.557011000 0.174303000
1403715295.812143087 0.480006000 0.110184000 1.304807000 0.768184000 -0.262507000 0.557477000 0.173796000
1403715295.817143202 0.479229000 0.110325000 1.303779000 0.768140000 -0.261957000 0.557949000 0.173305000
1403715295.822143078 0.478461000 0.110478000 1.302745000 0.768163000 -0.261412000 0.558336000 0.172783000
1403715295.827142954 0.477703000 0.110650000 1.301699000 0.768161000 -0.260824000 0.558781000 0.172241000
1403715295.832143307 0.476948000 0.110836000 1.300642000 0.768183000 -0.260230000 0.559206000 0.171665000
1403715295.837143183 0.476182000 0.111028000 1.299578000 0.768168000 -0.259632000 0.559675000 0.171111000
1403715295.842143059 0.475395000 0.111228000 1.298511000 0.768152000 -0.259080000 0.560111000 0.170594000
1403715295.847142935 0.474591000 0.111434000 1.297439000 0.768129000 -0.258556000 0.560543000 0.170077000
1403715295.852143288 0.473730000 0.111480000 1.296290000 0.768270000 -0.258172000 0.560714000 0.169436000
1403715295.857143164 0.472914000 0.111667000 1.295197000 0.768259000 -0.257653000 0.561114000 0.168954000
1403715295.862143040 0.472099000 0.111863000 1.294089000 0.768265000 -0.257070000 0.561517000 0.168472000
1403715295.867142916 0.471282000 0.112074000 1.292967000 0.768404000 -0.256417000 0.561771000 0.167995000
1403715295.872143269 0.470461000 0.112301000 1.291839000 0.768565000 -0.255693000 0.562025000 0.167510000
1403715295.877142906 0.469631000 0.112535000 1.290700000 0.768736000 -0.255032000 0.562242000 0.167009000
1403715295.882143021 0.468791000 0.112771000 1.289555000 0.768896000 -0.254433000 0.562441000 0.166513000
1403715295.887142897 0.467946000 0.113015000 1.288403000 0.769046000 -0.253957000 0.562629000 0.165914000
1403715295.892143250 0.467099000 0.113273000 1.287242000 0.769142000 -0.253549000 0.562885000 0.165227000
1403715295.897142887 0.466253000 0.113544000 1.286087000 0.769165000 -0.253154000 0.563247000 0.164491000
1403715295.902143002 0.465360000 0.113665000 1.284866000 0.769392000 -0.252798000 0.563342000 0.163630000
1403715295.907143354 0.464499000 0.113933000 1.283720000 0.769396000 -0.252314000 0.563771000 0.162882000
1403715295.912143230 0.463635000 0.114203000 1.282581000 0.769379000 -0.251785000 0.564237000 0.162171000
1403715295.917143106 0.462765000 0.114471000 1.281449000 0.769370000 -0.251214000 0.564691000 0.161520000
1403715295.922142982 0.461894000 0.114738000 1.280317000 0.769332000 -0.250720000 0.565144000 0.160888000
1403715295.927143335 0.461021000 0.115003000 1.279174000 0.769285000 -0.250236000 0.565587000 0.160308000
1403715295.932142973 0.460140000 0.115274000 1.278017000 0.769274000 -0.249774000 0.565981000 0.159692000
1403715295.937143087 0.459252000 0.115553000 1.276844000 0.769283000 -0.249310000 0.566355000 0.159047000
1403715295.942142963 0.458362000 0.115836000 1.275650000 0.769283000 -0.248828000 0.566756000 0.158374000
1403715295.947143316 0.457468000 0.116127000 1.274440000 0.769308000 -0.248377000 0.567124000 0.157645000
1403715295.952142954 0.456521000 0.116262000 1.273147000 0.769473000 -0.247984000 0.567282000 0.156864000
1403715295.957143068 0.455598000 0.116536000 1.271906000 0.769441000 -0.247572000 0.567689000 0.156200000
1403715295.962142944 0.454663000 0.116816000 1.270647000 0.769345000 -0.247151000 0.568167000 0.155601000
1403715295.967143297 0.453718000 0.117101000 1.269374000 0.769261000 -0.246731000 0.568622000 0.155029000
1403715295.972142935 0.452761000 0.117397000 1.268087000 0.769199000 -0.246303000 0.569055000 0.154429000
1403715295.977143049 0.451793000 0.117708000 1.266784000 0.769114000 -0.245832000 0.569528000 0.153855000
1403715295.982143164 0.450816000 0.118029000 1.265468000 0.769082000 -0.245377000 0.569931000 0.153253000
1403715295.987143040 0.449824000 0.118350000 1.264140000 0.769058000 -0.244927000 0.570314000 0.152666000
1403715295.992142916 0.448816000 0.118666000 1.262801000 0.769093000 -0.244553000 0.570573000 0.152122000
1403715295.997143030 0.447799000 0.118983000 1.261450000 0.769111000 -0.244195000 0.570848000 0.151579000
1403715296.002143145 0.446732000 0.119154000 1.260019000 0.769334000 -0.243937000 0.570840000 0.150871000
1403715296.007143021 0.445702000 0.119467000 1.258638000 0.769433000 -0.243581000 0.571026000 0.150233000
1403715296.012142897 0.444666000 0.119791000 1.257237000 0.769489000 -0.243226000 0.571282000 0.149550000
1403715296.017143011 0.443619000 0.120115000 1.255828000 0.769569000 -0.242941000 0.571492000 0.148801000
1403715296.022143126 0.442560000 0.120434000 1.254418000 0.769580000 -0.242719000 0.571772000 0.148035000
1403715296.027143002 0.441489000 0.120750000 1.253007000 0.769576000 -0.242569000 0.572041000 0.147263000
1403715296.032143116 0.440407000 0.121067000 1.251592000 0.769548000 -0.242408000 0.572346000 0.146486000
1403715296.037143230 0.439317000 0.121391000 1.250180000 0.769549000 -0.242224000 0.572609000 0.145759000
1403715296.042143345 0.438216000 0.121722000 1.248770000 0.769629000 -0.241999000 0.572779000 0.145042000
1403715296.047142982 0.437102000 0.122060000 1.247344000 0.769720000 -0.241741000 0.572945000 0.144333000
1403715296.052143097 0.435923000 0.122248000 1.245825000 0.770041000 -0.241583000 0.572769000 0.143561000
1403715296.057143211 0.434772000 0.122555000 1.244333000 0.770226000 -0.241378000 0.572777000 0.142884000
1403715296.062143087 0.433608000 0.122869000 1.242824000 0.770422000 -0.241220000 0.572748000 0.142210000
1403715296.067142963 0.432434000 0.123190000 1.241306000 0.770612000 -0.241096000 0.572725000 0.141486000
1403715296.072143078 0.431259000 0.123522000 1.239785000 0.770795000 -0.241015000 0.572704000 0.140709000
1403715296.077143192 0.430088000 0.123857000 1.238271000 0.770992000 -0.240937000 0.572662000 0.139937000
1403715296.082143068 0.428913000 0.124187000 1.236758000 0.771159000 -0.240917000 0.572647000 0.139111000
1403715296.087142944 0.427734000 0.124515000 1.235250000 0.771322000 -0.240883000 0.572630000 0.138338000
1403715296.092143297 0.426554000 0.124846000 1.233743000 0.771476000 -0.240773000 0.572643000 0.137619000
1403715296.097143173 0.425367000 0.125178000 1.232229000 0.771682000 -0.240699000 0.572583000 0.136838000
1403715296.102143049 0.424130000 0.125379000 1.230677000 0.772088000 -0.240679000 0.572241000 0.135993000
1403715296.107142925 0.422909000 0.125678000 1.229141000 0.772341000 -0.240600000 0.572107000 0.135260000
1403715296.112143278 0.421684000 0.125977000 1.227585000 0.772667000 -0.240520000 0.571871000 0.134538000
1403715296.117143154 0.420457000 0.126280000 1.226011000 0.773007000 -0.240416000 0.571628000 0.133805000
1403715296.122143030 0.419220000 0.126592000 1.224427000 0.773387000 -0.240302000 0.571344000 0.133030000
1403715296.127142906 0.417967000 0.126916000 1.222839000 0.773793000 -0.240114000 0.571048000 0.132280000
1403715296.132143259 0.416701000 0.127244000 1.221254000 0.774213000 -0.239940000 0.570727000 0.131524000
1403715296.137142897 0.415420000 0.127563000 1.219673000 0.774620000 -0.239762000 0.570402000 0.130863000
1403715296.142143011 0.414130000 0.127875000 1.218087000 0.775009000 -0.239592000 0.570075000 0.130296000
1403715296.147142887 0.412847000 0.128188000 1.216502000 0.775416000 -0.239397000 0.569742000 0.129688000
1403715296.152143240 0.411535000 0.128394000 1.214885000 0.775994000 -0.239216000 0.569193000 0.128953000
1403715296.157143116 0.410252000 0.128698000 1.213301000 0.776423000 -0.238957000 0.568867000 0.128286000
1403715296.162142992 0.408964000 0.128991000 1.211725000 0.776792000 -0.238666000 0.568625000 0.127669000
1403715296.167143345 0.407668000 0.129265000 1.210152000 0.777162000 -0.238399000 0.568352000 0.127132000
1403715296.172143221 0.406360000 0.129525000 1.208571000 0.777521000 -0.238139000 0.568076000 0.126665000
1403715296.177143097 0.405043000 0.129781000 1.206980000 0.777852000 -0.237875000 0.567838000 0.126194000
1403715296.182142973 0.403725000 0.130043000 1.205383000 0.778247000 -0.237593000 0.567540000 0.125629000
1403715296.187143326 0.402405000 0.130319000 1.203768000 0.778680000 -0.237225000 0.567234000 0.125028000
1403715296.192142963 0.401072000 0.130601000 1.202133000 0.779197000 -0.236888000 0.566808000 0.124379000
1403715296.197143078 0.399721000 0.130873000 1.200487000 0.779685000 -0.236546000 0.566413000 0.123775000
1403715296.202142954 0.398321000 0.131013000 1.198811000 0.780340000 -0.236282000 0.565743000 0.123188000
1403715296.207143307 0.396938000 0.131234000 1.197166000 0.780849000 -0.235957000 0.565287000 0.122678000
1403715296.212142944 0.395549000 0.131447000 1.195520000 0.781320000 -0.235600000 0.564893000 0.122184000
1403715296.217143059 0.394160000 0.131651000 1.193864000 0.781786000 -0.235245000 0.564505000 0.121684000
1403715296.222143173 0.392771000 0.131850000 1.192202000 0.782233000 -0.234851000 0.564159000 0.121179000
1403715296.227143288 0.391380000 0.132044000 1.190543000 0.782700000 -0.234441000 0.563788000 0.120686000
1403715296.232142925 0.389987000 0.132234000 1.188889000 0.783110000 -0.234015000 0.563508000 0.120167000
1403715296.237143040 0.388602000 0.132420000 1.187243000 0.783513000 -0.233619000 0.563230000 0.119612000
1403715296.242143154 0.387220000 0.132600000 1.185607000 0.783955000 -0.233253000 0.562893000 0.119017000
1403715296.247143030 0.385832000 0.132773000 1.183970000 0.784394000 -0.232919000 0.562552000 0.118393000
1403715296.252142906 0.384417000 0.132842000 1.182315000 0.785043000 -0.232697000 0.561873000 0.117717000
1403715296.257143021 0.383016000 0.132978000 1.180677000 0.785534000 -0.232406000 0.561437000 0.117108000
1403715296.262143135 0.381617000 0.133110000 1.179048000 0.786083000 -0.232122000 0.560917000 0.116479000
1403715296.267143011 0.380218000 0.133243000 1.177421000 0.786653000 -0.231804000 0.560386000 0.115820000
1403715296.272142887 0.378821000 0.133373000 1.175795000 0.787240000 -0.231446000 0.559848000 0.115155000
1403715296.277143240 0.377419000 0.133494000 1.174179000 0.787868000 -0.231064000 0.559252000 0.114529000
1403715296.282143354 0.376011000 0.133597000 1.172567000 0.788463000 -0.230697000 0.558681000 0.113957000
1403715296.287142992 0.374596000 0.133680000 1.170962000 0.789085000 -0.230340000 0.558053000 0.113460000
1403715296.292143106 0.373173000 0.133752000 1.169370000 0.789681000 -0.229962000 0.557462000 0.112987000
1403715296.297143221 0.371748000 0.133819000 1.167798000 0.790294000 -0.229609000 0.556842000 0.112487000
1403715296.302143097 0.370310000 0.133795000 1.166260000 0.791062000 -0.229239000 0.555998000 0.111968000
1403715296.307142973 0.368889000 0.133830000 1.164734000 0.791659000 -0.228765000 0.555438000 0.111501000
1403715296.312143087 0.367476000 0.133856000 1.163237000 0.792310000 -0.228276000 0.554805000 0.111032000
1403715296.317143202 0.366060000 0.133873000 1.161768000 0.792951000 -0.227775000 0.554186000 0.110585000
1403715296.322143078 0.364635000 0.133883000 1.160317000 0.793588000 -0.227323000 0.553550000 0.110137000
1403715296.327142954 0.363198000 0.133882000 1.158890000 0.794213000 -0.226863000 0.552919000 0.109752000
1403715296.332143307 0.361753000 0.133873000 1.157496000 0.794807000 -0.226420000 0.552325000 0.109364000
1403715296.337143183 0.360299000 0.133861000 1.156141000 0.795392000 -0.225948000 0.551750000 0.108987000
1403715296.342143059 0.358848000 0.133845000 1.154823000 0.795957000 -0.225417000 0.551227000 0.108614000
1403715296.347142935 0.357410000 0.133820000 1.153541000 0.796561000 -0.224891000 0.550662000 0.108151000
1403715296.352143288 0.355969000 0.133698000 1.152326000 0.797303000 -0.224384000 0.549891000 0.107611000
1403715296.357143164 0.354539000 0.133619000 1.151104000 0.797840000 -0.223845000 0.549416000 0.107183000
1403715296.362143040 0.353115000 0.133520000 1.149906000 0.798392000 -0.223313000 0.548900000 0.106826000
1403715296.367142916 0.351698000 0.133405000 1.148735000 0.798944000 -0.222725000 0.548395000 0.106528000
1403715296.372143269 0.350296000 0.133290000 1.147595000 0.799504000 -0.222149000 0.547886000 0.106150000
1403715296.377142906 0.348906000 0.133178000 1.146493000 0.800016000 -0.221515000 0.547476000 0.105736000
1403715296.382143021 0.347523000 0.133062000 1.145429000 0.800469000 -0.220885000 0.547159000 0.105274000
1403715296.387142897 0.346140000 0.132936000 1.144398000 0.800938000 -0.220300000 0.546808000 0.104754000
1403715296.392143250 0.344761000 0.132786000 1.143386000 0.801334000 -0.219776000 0.546544000 0.104212000
1403715296.397142887 0.343392000 0.132611000 1.142400000 0.801697000 -0.219318000 0.546295000 0.103687000
1403715296.402143002 0.342035000 0.132351000 1.141482000 0.802174000 -0.218891000 0.545870000 0.103095000
1403715296.407143354 0.340694000 0.132131000 1.140550000 0.802430000 -0.218461000 0.545786000 0.102462000
1403715296.412143230 0.339374000 0.131892000 1.139647000 0.802672000 -0.218019000 0.545733000 0.101792000
1403715296.417143106 0.338066000 0.131634000 1.138783000 0.802888000 -0.217546000 0.545730000 0.101123000
1403715296.422142982 0.336764000 0.131361000 1.137962000 0.803086000 -0.217088000 0.545739000 0.100488000
1403715296.427143335 0.335460000 0.131074000 1.137168000 0.803265000 -0.216608000 0.545774000 0.099900000
1403715296.432142973 0.334161000 0.130776000 1.136397000 0.803440000 -0.216140000 0.545806000 0.099332000
1403715296.437143087 0.332868000 0.130464000 1.135654000 0.803651000 -0.215628000 0.545791000 0.098829000
1403715296.442142963 0.331580000 0.130136000 1.134934000 0.803873000 -0.215127000 0.545756000 0.098301000
1403715296.447143316 0.330300000 0.129792000 1.134224000 0.804108000 -0.214642000 0.545696000 0.097779000
1403715296.452142954 0.329035000 0.129372000 1.133569000 0.804512000 -0.214156000 0.545381000 0.097242000
1403715296.457143068 0.327772000 0.129000000 1.132895000 0.804806000 -0.213616000 0.545253000 0.096727000
1403715296.462142944 0.326512000 0.128619000 1.132251000 0.805104000 -0.213109000 0.545110000 0.096165000
1403715296.467143297 0.325257000 0.128220000 1.131633000 0.805323000 -0.212642000 0.545068000 0.095608000
1403715296.472142935 0.324005000 0.127797000 1.131035000 0.805527000 -0.212265000 0.545013000 0.095048000
1403715296.477143049 0.322748000 0.127358000 1.130462000 0.805696000 -0.211873000 0.545004000 0.094536000
1403715296.482143164 0.321493000 0.126912000 1.129906000 0.805827000 -0.211511000 0.545046000 0.093987000
1403715296.487143040 0.320245000 0.126456000 1.129370000 0.805975000 -0.211109000 0.545083000 0.093414000
1403715296.492142916 0.318999000 0.125987000 1.128865000 0.806102000 -0.210677000 0.545159000 0.092846000
1403715296.497143030 0.317749000 0.125497000 1.128376000 0.806262000 -0.210291000 0.545172000 0.092261000
1403715296.502143145 0.316515000 0.124911000 1.127935000 0.806589000 -0.210024000 0.544889000 0.091648000
1403715296.507143021 0.315289000 0.124344000 1.127455000 0.806778000 -0.209718000 0.544808000 0.091169000
1403715296.512142897 0.314080000 0.123760000 1.126984000 0.807006000 -0.209378000 0.544678000 0.090716000
1403715296.517143011 0.312886000 0.123167000 1.126544000 0.807267000 -0.208993000 0.544515000 0.090256000
1403715296.522143126 0.311704000 0.122568000 1.126143000 0.807520000 -0.208561000 0.544384000 0.089785000
1403715296.527143002 0.310530000 0.121955000 1.125778000 0.807713000 -0.208069000 0.544356000 0.089365000
1403715296.532143116 0.309362000 0.121320000 1.125452000 0.807836000 -0.207576000 0.544425000 0.088983000
1403715296.537143230 0.308197000 0.120660000 1.125172000 0.807906000 -0.207093000 0.544557000 0.088662000
1403715296.542143345 0.307028000 0.119979000 1.124942000 0.807940000 -0.206579000 0.544735000 0.088457000
1403715296.547142982 0.305854000 0.119282000 1.124762000 0.807961000 -0.206075000 0.544922000 0.088293000
1403715296.552143097 0.304696000 0.118532000 1.124674000 0.808129000 -0.205604000 0.544883000 0.088071000
1403715296.557143211 0.303525000 0.117806000 1.124566000 0.808150000 -0.205058000 0.545083000 0.087919000
1403715296.562143087 0.302349000 0.117065000 1.124460000 0.808208000 -0.204503000 0.545231000 0.087762000
1403715296.567142963 0.301173000 0.116309000 1.124355000 0.808339000 -0.203934000 0.545277000 0.087598000
1403715296.572143078 0.300001000 0.115534000 1.124265000 0.808509000 -0.203391000 0.545245000 0.087493000
1403715296.577143192 0.298834000 0.114736000 1.124198000 0.808707000 -0.202801000 0.545170000 0.087503000
1403715296.582143068 0.297672000 0.113918000 1.124161000 0.808902000 -0.202194000 0.545098000 0.087556000
1403715296.587142944 0.296517000 0.113087000 1.124160000 0.809052000 -0.201596000 0.545089000 0.087602000
1403715296.592143297 0.295371000 0.112248000 1.124199000 0.809147000 -0.200975000 0.545178000 0.087601000
1403715296.597143173 0.294240000 0.111399000 1.124279000 0.809167000 -0.200394000 0.545372000 0.087542000
1403715296.602143049 0.293140000 0.110487000 1.124437000 0.809267000 -0.199876000 0.545419000 0.087487000
1403715296.607142925 0.292027000 0.109596000 1.124587000 0.809183000 -0.199288000 0.545742000 0.087593000
1403715296.612143278 0.290929000 0.108683000 1.124760000 0.809074000 -0.198707000 0.546091000 0.087750000
1403715296.617143154 0.289843000 0.107754000 1.124959000 0.808956000 -0.198017000 0.546474000 0.088016000
1403715296.622143030 0.288769000 0.106820000 1.125164000 0.808841000 -0.197302000 0.546857000 0.088304000
1403715296.627142906 0.287702000 0.105881000 1.125357000 0.808746000 -0.196563000 0.547223000 0.088563000
1403715296.632143259 0.286631000 0.104934000 1.125530000 0.808678000 -0.195837000 0.547551000 0.088765000
1403715296.637142897 0.285555000 0.103980000 1.125693000 0.808608000 -0.195244000 0.547853000 0.088852000
1403715296.642143011 0.284474000 0.103015000 1.125861000 0.808492000 -0.194691000 0.548206000 0.088942000
1403715296.647142887 0.283398000 0.102035000 1.126017000 0.808358000 -0.194193000 0.548567000 0.089031000
1403715296.652143240 0.282346000 0.100993000 1.126194000 0.808398000 -0.193789000 0.548643000 0.089047000
1403715296.657143116 0.281292000 0.099973000 1.126353000 0.808281000 -0.193289000 0.548976000 0.089144000
1403715296.662142992 0.280252000 0.098948000 1.126514000 0.808199000 -0.192770000 0.549268000 0.089218000
1403715296.667143345 0.279220000 0.097915000 1.126670000 0.808137000 -0.192184000 0.549552000 0.089301000
1403715296.672143221 0.278198000 0.096861000 1.126811000 0.808062000 -0.191616000 0.549841000 0.089418000
1403715296.677143097 0.277180000 0.095785000 1.126942000 0.808032000 -0.191105000 0.550030000 0.089617000
1403715296.682142973 0.276165000 0.094694000 1.127083000 0.807968000 -0.190624000 0.550254000 0.089850000
1403715296.687143326 0.275156000 0.093600000 1.127230000 0.807858000 -0.190172000 0.550542000 0.090037000
1403715296.692142963 0.274163000 0.092504000 1.127371000 0.807748000 -0.189678000 0.550850000 0.090179000
1403715296.697143078 0.273197000 0.091405000 1.127519000 0.807602000 -0.189183000 0.551227000 0.090224000
1403715296.702142954 0.272251000 0.090255000 1.127705000 0.807617000 -0.188774000 0.551358000 0.090134000
1403715296.707143307 0.271297000 0.089121000 1.127874000 0.807469000 -0.188350000 0.551723000 0.090112000
1403715296.712142944 0.270345000 0.087967000 1.128038000 0.807367000 -0.187969000 0.551998000 0.090134000
1403715296.717143059 0.269404000 0.086791000 1.128190000 0.807298000 -0.187627000 0.552211000 0.090163000
1403715296.722143173 0.268473000 0.085605000 1.128330000 0.807261000 -0.187367000 0.552353000 0.090170000
1403715296.727143288 0.267546000 0.084420000 1.128467000 0.807265000 -0.187032000 0.552454000 0.090211000
1403715296.732142925 0.266627000 0.083239000 1.128602000 0.807230000 -0.186672000 0.552629000 0.090198000
1403715296.737143040 0.265720000 0.082057000 1.128748000 0.807206000 -0.186329000 0.552791000 0.090131000
1403715296.742143154 0.264823000 0.080867000 1.128915000 0.807121000 -0.185961000 0.553054000 0.090038000
1403715296.747143030 0.263938000 0.079665000 1.129103000 0.806963000 -0.185620000 0.553410000 0.089971000
1403715296.752142906 0.263060000 0.078401000 1.129329000 0.806949000 -0.185325000 0.553537000 0.089917000
1403715296.757143021 0.262186000 0.077153000 1.129528000 0.806750000 -0.184990000 0.553933000 0.089958000
1403715296.762143135 0.261325000 0.075896000 1.129708000 0.806606000 -0.184638000 0.554244000 0.090053000
1403715296.767143011 0.260480000 0.074635000 1.129864000 0.806488000 -0.184205000 0.554536000 0.090200000
1403715296.772142887 0.259653000 0.073381000 1.130008000 0.806434000 -0.183747000 0.554746000 0.090327000
1403715296.777143240 0.258836000 0.072128000 1.130146000 0.806398000 -0.183232000 0.554948000 0.090455000
1403715296.782143354 0.258015000 0.070873000 1.130257000 0.806361000 -0.182724000 0.555145000 0.090609000
1403715296.787142992 0.257182000 0.069611000 1.130347000 0.806364000 -0.182274000 0.555264000 0.090756000
1403715296.792143106 0.256341000 0.068340000 1.130436000 0.806308000 -0.181822000 0.555471000 0.090895000
1403715296.797143221 0.255504000 0.067067000 1.130538000 0.806269000 -0.181382000 0.555647000 0.091049000
1403715296.802143097 0.254661000 0.065743000 1.130653000 0.806379000 -0.180980000 0.555604000 0.091125000
1403715296.807142973 0.253828000 0.064450000 1.130765000 0.806294000 -0.180484000 0.555853000 0.091341000
1403715296.812143087 0.253004000 0.063148000 1.130879000 0.806252000 -0.179974000 0.556040000 0.091582000
1403715296.817143202 0.252197000 0.061833000 1.130995000 0.806181000 -0.179449000 0.556273000 0.091831000
1403715296.822143078 0.251404000 0.060508000 1.131126000 0.806143000 -0.178917000 0.556449000 0.092130000
1403715296.827142954 0.250614000 0.059180000 1.131265000 0.806097000 -0.178386000 0.556637000 0.092427000
1403715296.832143307 0.249838000 0.057848000 1.131409000 0.806009000 -0.177894000 0.556875000 0.092714000
1403715296.837143183 0.249076000 0.056514000 1.131564000 0.805949000 -0.177388000 0.557076000 0.093002000
1403715296.842143059 0.248325000 0.055188000 1.131726000 0.805856000 -0.176851000 0.557340000 0.093242000
1403715296.847142935 0.247581000 0.053866000 1.131898000 0.805755000 -0.176302000 0.557625000 0.093461000
1403715296.852143288 0.246834000 0.052487000 1.132052000 0.805807000 -0.175762000 0.557692000 0.093606000
1403715296.857143164 0.246105000 0.051160000 1.132197000 0.805710000 -0.175169000 0.557987000 0.093801000
1403715296.862143040 0.245384000 0.049834000 1.132341000 0.805614000 -0.174558000 0.558284000 0.093998000
1403715296.867142916 0.244670000 0.048508000 1.132474000 0.805530000 -0.173973000 0.558559000 0.094176000
1403715296.872143269 0.243968000 0.047187000 1.132595000 0.805483000 -0.173398000 0.558779000 0.094332000
1403715296.877142906 0.243277000 0.045871000 1.132700000 0.805379000 -0.172831000 0.559091000 0.094417000
1403715296.882143021 0.242597000 0.044566000 1.132790000 0.805364000 -0.172306000 0.559265000 0.094469000
1403715296.887142897 0.241926000 0.043270000 1.132884000 0.805390000 -0.171697000 0.559402000 0.094550000
1403715296.892143250 0.241258000 0.041979000 1.132982000 0.805358000 -0.171019000 0.559641000 0.094641000
1403715296.897142887 0.240588000 0.040687000 1.133083000 0.805352000 -0.170328000 0.559839000 0.094763000
1403715296.902143002 0.239916000 0.039324000 1.133187000 0.805470000 -0.169599000 0.559866000 0.094895000
1403715296.907143354 0.239263000 0.038016000 1.133316000 0.805421000 -0.168821000 0.560134000 0.095118000
1403715296.912143230 0.238610000 0.036706000 1.133459000 0.805358000 -0.168023000 0.560420000 0.095376000
1403715296.917143106 0.237963000 0.035399000 1.133608000 0.805243000 -0.167185000 0.560786000 0.095681000
1403715296.922142982 0.237326000 0.034095000 1.133747000 0.805175000 -0.166354000 0.561085000 0.095952000
1403715296.927143335 0.236704000 0.032795000 1.133868000 0.805100000 -0.165544000 0.561401000 0.096138000
1403715296.932142973 0.236095000 0.031511000 1.133984000 0.805047000 -0.164763000 0.561687000 0.096255000
1403715296.937143087 0.235483000 0.030246000 1.134089000 0.804969000 -0.164009000 0.562013000 0.096301000
1403715296.942142963 0.234876000 0.028989000 1.134167000 0.804869000 -0.163307000 0.562360000 0.096300000
1403715296.947143316 0.234281000 0.027734000 1.134214000 0.804824000 -0.162644000 0.562633000 0.096207000
1403715296.952142954 0.233693000 0.026486000 1.134238000 0.804814000 -0.162020000 0.562862000 0.096004000
1403715296.957143068 0.233109000 0.025248000 1.134265000 0.804831000 -0.161417000 0.563055000 0.095752000
1403715296.962142944 0.232502000 0.023914000 1.134235000 0.805051000 -0.160860000 0.562964000 0.095333000
1403715296.967143297 0.231919000 0.022685000 1.134239000 0.805108000 -0.160237000 0.563123000 0.094961000
1403715296.972142935 0.231347000 0.021466000 1.134229000 0.805181000 -0.159602000 0.563269000 0.094553000
1403715296.977143049 0.230779000 0.020251000 1.134213000 0.805304000 -0.158983000 0.563340000 0.094129000
1403715296.982143164 0.230205000 0.019039000 1.134206000 0.805445000 -0.158360000 0.563378000 0.093743000
1403715296.987143040 0.229629000 0.017832000 1.134199000 0.805550000 -0.157718000 0.563473000 0.093358000
1403715296.992142916 0.229060000 0.016636000 1.134178000 0.805704000 -0.157092000 0.563500000 0.092923000
1403715296.997143030 0.228498000 0.015453000 1.134151000 0.805833000 -0.156458000 0.563574000 0.092424000
1403715297.002143145 0.227930000 0.014226000 1.134107000 0.806110000 -0.155915000 0.563431000 0.091769000
1403715297.007143021 0.227357000 0.013051000 1.134089000 0.806257000 -0.155353000 0.563478000 0.091150000
1403715297.012142897 0.226782000 0.011890000 1.134068000 0.806377000 -0.154763000 0.563573000 0.090508000
1403715297.017143011 0.226205000 0.010745000 1.134031000 0.806552000 -0.154201000 0.563594000 0.089781000
1403715297.022143126 0.225623000 0.009612000 1.133979000 0.806740000 -0.153626000 0.563601000 0.089032000
1403715297.027143002 0.225034000 0.008492000 1.133909000 0.806952000 -0.153091000 0.563567000 0.088256000
